"var","plot_id","spike","flower","rep","batch","flower_abort","kernel.type","floret.pos","total","type","timeid","nitrogen","appl","date"
"Capone",38,2,3,3,6,0,"small","1",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,3,6,0,"small","1",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,3,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,6,0,"medium","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,3,6,0,"small","1",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,3,6,0,"small","2",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,6,0,"medium","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,3,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,3,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,3,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,6,0,"medium","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,4,3,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,3,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,6,0,"medium","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,3,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,3,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,3,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,3,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,3,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,4,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,4,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,4,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,0,4,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,0,4,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,0,4,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,1,4,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,1,4,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,1,4,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,4,6,0,"small","2",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,3,4,6,0,"small","2",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,6,0,"large","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,6,0,"medium","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,6,0,"small","2",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,4,4,6,0,"small","1",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,6,0,"small","3",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,6,0,"small","1",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,6,0,"medium","2",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,6,0,"small","1",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,6,0,"medium","1",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,6,0,"small","2",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,4,6,0,"medium","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,4,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,4,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,4,6,0,"medium","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,4,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,4,6,0,"large","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,4,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,4,6,0,"medium","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,4,6,0,"small","2",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,4,6,0,"small","2",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,20,4,4,6,0,"small","2",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,5,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,5,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,5,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,5,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,5,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,5,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,5,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,5,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,5,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,5,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,5,6,0,"medium","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,6,5,6,0,"small","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,6,5,6,0,"small","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,6,5,6,0,"small","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,6,5,6,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,5,6,0,"small","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,5,6,0,"small","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,5,6,0,"small","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,5,6,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,5,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,5,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,5,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,5,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,5,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,5,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,5,6,0,"medium","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,5,6,0,"medium","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,5,6,0,"medium","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,5,6,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,5,6,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,5,6,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,5,6,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,5,6,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,5,6,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,5,6,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,5,6,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,5,6,0,"medium","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,5,6,0,"medium","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,5,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,5,6,0,"small","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,5,6,0,"small","2",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,5,6,0,"small","3",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,5,6,0,"small","4",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,5,6,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,5,6,0,"medium","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,5,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,5,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,5,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,5,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,5,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,5,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,5,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,5,6,0,"small","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,5,6,0,"medium","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,5,6,0,"small","2",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,5,6,0,"small","3",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,5,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,5,6,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,4,5,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,3,6,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,3,6,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,6,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,6,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,6,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,6,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,6,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,6,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,6,6,0,"medium","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,6,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,6,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,6,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,6,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,6,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,6,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,6,6,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,6,6,6,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,6,6,6,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,6,6,6,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,6,6,6,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,6,6,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,6,6,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,6,6,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,6,6,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,6,6,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,6,6,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,6,6,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,6,6,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,6,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,6,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,6,6,0,"medium","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,6,6,0,"small","1",5,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,6,6,0,"small","2",5,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,6,6,0,"medium","2",5,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,6,6,0,"small","3",5,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,6,6,0,"small","4",5,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,6,6,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,6,6,0,"medium","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,6,6,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,6,6,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,6,6,0,"small","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,6,6,0,"small","2",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,6,6,0,"small","3",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,6,6,0,"medium","4",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,6,6,0,"small","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,6,6,0,"small","2",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,6,6,0,"small","3",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,6,6,0,"small","4",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,6,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,6,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,6,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,6,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,6,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,6,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,6,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,6,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,6,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,3,6,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,3,6,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,7,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,7,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,0,7,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,7,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,7,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,7,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,2,7,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,2,7,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,7,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,7,6,0,"medium","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,7,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,7,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,7,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,7,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,7,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,7,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,7,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,7,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,7,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,7,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,7,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,7,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,7,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,7,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,7,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,7,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,7,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,7,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,7,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,7,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,7,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,4,7,6,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,4,7,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,4,7,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,7,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,7,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,7,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,7,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,7,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,4,7,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,7,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,7,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,7,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,7,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,7,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,7,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,7,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,7,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,8,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,8,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,8,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,8,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,8,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,8,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,8,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,8,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,8,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,8,6,0,"medium","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,8,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,8,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,8,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,8,6,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,8,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,8,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,8,6,0,"medium","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,8,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,8,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,8,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,8,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,8,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,6,8,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,8,6,0,"medium","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,8,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,8,6,0,"medium","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,8,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,8,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,8,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,8,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,8,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,8,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,8,6,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,8,6,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,8,6,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,8,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,8,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,8,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,8,6,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,8,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,8,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,8,6,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,8,6,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,8,6,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,8,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,8,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,8,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,8,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,3,8,6,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,3,8,6,0,"small","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,9,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,9,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,9,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,9,6,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,9,6,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,9,6,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,3,9,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,3,9,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,9,6,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,3,9,6,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,9,6,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,9,6,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
